repo_url,owner,repo_name,full_name,description,homepage,language,stars,watchers,forks_count,open_issues,size_kb,default_branch,is_fork,is_archived,is_template,has_wiki,has_pages,has_discussions,license,created_at,updated_at,pushed_at,topics,network_count,parent_repo,source_repo,contributor_count,total_commits,commits_last_year,owner_commits_year,recent_weekly_commit_avg,languages_count,primary_language_pct,total_code_bytes,languages_detail,release_count,latest_release_date,has_releases,branch_count,tag_count,dependency_count,dev_dependency_count,dep_files_found,dep_ecosystems,dep_ecosystem_count,total_files,total_dirs,tree_depth,has_ci_cd,has_dockerfile,has_docs,has_tests,has_examples,has_benchmarks,readme_size,src_file_count,test_file_count,config_file_count,desc_fork_wrapper_signals,desc_originality_signals,desc_length,health_percentage,has_code_of_conduct,has_contributing,has_issue_template,has_pull_request_template,age_days,days_since_push,fork_to_star_ratio,deps_per_src_file,deps_per_1k_loc,src_to_total_file_ratio,commits_per_contributor,stars_per_contributor,code_bytes_per_dep,commits_per_age_day
https://github.com/wighawag/hardhat-deploy,wighawag,hardhat-deploy,wighawag/hardhat-deploy,hardhat deployment plugin,https://rocketh.dev/hardhat-deploy/,TypeScript,1263,11,320,1,5807,main,False,False,False,True,True,True,MIT,2020-03-19T15:42:44Z,2026-03-13T12:33:03Z,2026-03-11T12:41:29Z,"deployment,ethereum,hardhat,solidity",320,,,92,1134,226,220,4.0,3,60.7,134335,"{""TypeScript"": 81524, ""Solidity"": 34926, ""JavaScript"": 17885}",0,,False,4,100,0,7,package.json,npm,1,175,76,5,True,False,False,False,False,False,7416,70,11,28,0,0,25,42,False,False,False,False,2184,2,0.2534,0.0,0.0,0.4,12.33,13.73,134335.0,0.5192
https://github.com/libp2p/libp2p,libp2p,libp2p,libp2p/libp2p,A modular and extensible networking stack which solves many challenges of peer-to-peer applications.,https://libp2p.io,,2974,104,288,42,5726,master,False,False,False,False,False,True,MIT,2016-06-18T17:01:46Z,2026-03-13T12:12:12Z,2025-11-03T18:24:35Z,,288,,,19,69,9,0,0.0,0,0.0,0,,0,,False,7,0,0,0,,,0,30,4,2,True,False,False,False,False,False,8224,0,0,4,0,0,100,37,False,False,False,False,3554,129,0.0968,0.0,0.0,0.0,3.63,156.53,0.0,0.0194
https://github.com/ethereum/js-ethereum-cryptography,ethereum,js-ethereum-cryptography,ethereum/js-ethereum-cryptography,Audited pure JS library containing all Ethereum-related cryptographic primitives,https://npmjs.com/package/ethereum-cryptography,TypeScript,758,18,112,1,2216,main,False,False,False,False,False,False,MIT,2019-09-25T21:32:13Z,2026-03-09T22:33:00Z,2025-12-12T07:32:31Z,"aes,bip32,bls12-381,bn254,cryptography,ethereum,keccak,prng,ripemd160,scrypt,secp256k1,sha256,sha3,typescript",112,,,12,386,12,0,0.0,3,96.3,218531,"{""TypeScript"": 210510, ""JavaScript"": 7280, ""Shell"": 741}",25,2025-04-25T14:32:09Z,True,5,26,5,16,package.json,npm,1,76,11,3,True,False,False,True,False,False,20483,28,25,14,0,0,80,37,False,False,False,False,2360,91,0.1478,0.1786,0.02288,0.3684,32.17,63.17,43706.2,0.1636
https://github.com/flashbots/mev-boost-relay,flashbots,mev-boost-relay,flashbots/mev-boost-relay,MEV-Boost Relay for Ethereum proposer/builder separation (PBS),https://boost-relay.flashbots.net,Go,492,31,143,58,8547,main,False,False,False,False,False,False,AGPL-3.0,2022-05-20T10:50:47Z,2026-03-12T10:32:28Z,2026-03-02T18:01:03Z,"blockchain,ethereum,mev,mev-boost,pbs",143,,,26,625,27,0,0.5,5,95.0,622417,"{""Go"": 591440, ""HTML"": 24000, ""Shell"": 5369, ""Makefile"": 946, ""Dockerfile"": 662}",32,2025-11-12T15:14:40Z,True,25,100,98,0,"go.mod,go.sum,Makefile","make,go",2,146,29,3,True,True,True,True,False,False,19561,60,18,11,0,0,62,87,True,True,False,True,1393,10,0.2907,1.6333,0.157451,0.411,24.04,18.92,6351.19,0.4487
https://github.com/flashbots/mev-boost,flashbots,mev-boost,flashbots/mev-boost,MEV-Boost allows Ethereum validators to source high-MEV blocks from a competitive builder marketplace,https://boost.flashbots.net,Go,1410,46,281,76,3091,develop,False,False,False,False,False,True,MIT,2021-11-17T18:55:22Z,2026-03-11T09:58:11Z,2026-02-23T16:48:55Z,"ethereum,mev,mev-boost",281,,,46,525,36,0,0.0,4,98.7,292698,"{""Go"": 289003, ""Makefile"": 1942, ""Shell"": 1201, ""Dockerfile"": 552}",38,2026-02-23T16:50:40Z,True,16,100,65,0,"go.mod,go.sum,Makefile","make,go",2,73,15,2,True,True,True,True,False,False,15948,22,14,14,0,0,101,87,True,True,False,True,1576,17,0.1993,2.9545,0.222072,0.3014,11.41,30.65,4503.05,0.3331
https://github.com/taikoxyz/taiko-mono,taikoxyz,taiko-mono,taikoxyz/taiko-mono,Taiko Alethia based rollup protocol 🥁 ,https://taiko.xyz,Rust,4579,138,2281,108,291979,main,False,False,False,False,True,False,NOASSERTION,2022-07-28T04:22:58Z,2026-03-13T11:34:40Z,2026-03-13T11:36:43Z,"based,ethereum,layer2,rollup,taiko,zk",2281,,,303,4265,1151,0,21.0,16,38.8,10341774,"{""Rust"": 4007940, ""Svelte"": 2041293, ""Go"": 1592398, ""Solidity"": 1526580, ""TypeScript"": 773035, ""MDX"": 123858, ""JavaScript"": 120436, ""CSS"": 65898, ""Shell"": 52202, ""Astro"": 17164, ""HTML"": 5788, ""TeX"": 4897, ""Dockerfile"": 3360, ""Python"": 2848, ""Makefile"": 2790, ""Just"": 1287}",51,2026-03-03T14:46:50Z,True,100,55,302,2,"package.json,go.mod,go.sum","npm,go",2,2613,728,9,True,True,False,False,False,False,4697,1204,345,221,0,0,38,75,True,True,False,False,1324,0,0.4981,0.2508,0.029202,0.4608,14.08,15.11,34244.28,3.2213
https://github.com/Vectorized/solady,Vectorized,solady,Vectorized/solady,Optimized Solidity snippets.,,Solidity,3281,40,461,46,7401,main,False,False,False,True,True,True,MIT,2022-07-16T23:39:24Z,2026-03-12T17:07:04Z,2025-12-30T14:22:49Z,"erc1155,erc20,erc721,ethereum,inline-assembly,solidity",461,,,64,1641,102,84,0.0,3,96.9,4307265,"{""Solidity"": 4172759, ""Python"": 90100, ""JavaScript"": 44406}",16,2025-08-25T09:56:19Z,True,10,100,0,0,package.json,npm,1,409,49,5,True,False,True,True,False,False,8668,150,143,11,0,0,28,57,False,False,False,True,1335,72,0.1405,0.0,0.0,0.3667,25.64,51.27,4307265.0,1.2292
https://github.com/Consensys/gnark-crypto,Consensys,gnark-crypto,Consensys/gnark-crypto,"gnark-crypto provides elliptic curve and pairing-based cryptography on BN, BLS12, BLS24 and BW6 curves. It also provides various algorithms (algebra, crypto) of particular interest to zero knowledge proof systems",,Go,589,13,227,62,42004,master,False,False,False,False,False,True,Apache-2.0,2020-03-23T16:43:31Z,2026-03-11T13:26:53Z,2026-03-13T00:58:39Z,"biginteger,bls12-377,bls12-381,bn254,crypto,cryptography,ecc,eddsa,elliptic-curves,finite-field-arithmetic,fri,go,golang,hash-to-curve,mimc,pairing,snark,zkp,zksnark",227,,,39,2449,102,0,1.75,4,43.7,3876958,"{""Go"": 1694268, ""Go Template"": 1168638, ""Assembly"": 988652, ""Sage"": 25400}",29,2026-03-11T13:28:23Z,True,64,43,19,0,"go.mod,go.sum",go,1,1844,327,7,True,False,False,True,False,False,7148,1064,418,47,0,0,212,87,True,True,False,True,2180,0,0.3854,0.0179,0.004901,0.577,62.79,15.1,204050.42,1.1234
https://github.com/l2beat/l2beat,l2beat,l2beat,l2beat/l2beat,L2BEAT is an analytics and research website about Ethereum layer two (L2) scaling solutions.,https://l2beat.com,TypeScript,649,14,624,52,726051,main,False,False,False,False,True,False,MIT,2021-03-24T14:18:55Z,2026-03-13T11:48:48Z,2026-03-13T12:17:38Z,"ethereum,layer-2,research",624,,,329,10367,3717,0,68.25,9,99.4,12802992,"{""TypeScript"": 12721115, ""CSS"": 31389, ""Shell"": 12390, ""Solidity"": 10971, ""Dockerfile"": 7709, ""Python"": 5472, ""Answer Set Programming"": 5394, ""HTML"": 4373, ""JavaScript"": 4179}",0,,False,100,0,0,14,package.json,npm,1,7833,2493,10,True,True,True,False,False,False,1544,3119,440,1461,0,0,92,50,False,True,False,False,1814,0,0.9615,0.0,0.0,0.3982,31.51,1.97,12802992.0,5.715
https://github.com/protofire/solhint,protofire,solhint,protofire/solhint,Solhint is an open-source project to provide a linting utility for Solidity code.,https://protofire.github.io/solhint/,JavaScript,1118,19,197,7,3652,develop,False,False,False,True,True,True,MIT,2017-10-16T11:48:44Z,2026-03-11T17:46:56Z,2026-03-11T15:58:46Z,"ast,code-quality,dapp,developer-tools,ethereum,linter,security-scanner,smart-contracts,solhint,solidity",197,,,71,1677,261,0,4.5,4,93.9,787220,"{""JavaScript"": 739537, ""Solidity"": 46647, ""Shell"": 916, ""Dockerfile"": 120}",39,2026-01-20T14:29:08Z,True,59,60,18,17,package.json,npm,1,513,182,8,True,True,True,True,False,False,13300,250,98,59,0,0,81,50,False,True,False,False,3070,1,0.1762,0.072,0.022865,0.4873,23.62,15.75,43734.44,0.5463
https://github.com/paulmillr/noble-curves,paulmillr,noble-curves,paulmillr/noble-curves,Audited & minimal JS implementation of elliptic curve cryptography.,https://paulmillr.com/noble,TypeScript,890,12,86,7,18551,main,False,False,False,False,False,True,MIT,2022-12-03T10:08:21Z,2026-03-09T10:33:04Z,2026-01-13T01:04:38Z,"bitcoin,bls12-381,bn254,crypto,cryptography,ecdsa,ed25519,ed448,eddsa,elliptic-curve-cryptography,elliptic-curves,ethereum,noble,oprf,p256,p384,p521,ristretto255,secp256k1,x448",86,,,23,984,356,348,0.0,3,91.6,871494,"{""TypeScript"": 798373, ""JavaScript"": 72620, ""Go"": 501}",44,2025-09-22T15:37:33Z,True,3,45,1,5,package.json,npm,1,204,22,4,True,False,False,True,False,True,42217,21,45,112,0,0,67,57,False,False,False,False,1196,59,0.0966,0.0476,0.001147,0.1029,42.78,38.7,871494.0,0.8227
https://github.com/flashbots/rbuilder,flashbots,rbuilder,flashbots/rbuilder,"rbuilder is a blazingly fast, state of the art Ethereum MEV-Boost block builder written in Rust",,Rust,531,16,193,94,19712,develop,False,False,False,True,False,False,Apache-2.0,2024-07-01T07:26:00Z,2026-03-12T17:07:08Z,2026-03-13T12:25:13Z,,193,,,58,573,289,0,2.25,7,98.1,2581885,"{""Rust"": 2532003, ""Python"": 21974, ""Shell"": 9935, ""Makefile"": 8289, ""HTML"": 5762, ""Solidity"": 3113, ""CSS"": 809}",39,2026-03-09T16:31:04Z,True,98,51,0,0,"Cargo.toml,Makefile","cargo,make",2,406,127,6,True,True,True,True,True,True,12878,250,49,42,0,0,95,75,False,True,False,True,620,0,0.3635,0.0,0.0,0.6158,9.88,9.16,2581885.0,0.9242
https://github.com/arkworks-rs/algebra,arkworks-rs,algebra,arkworks-rs/algebra,"Libraries for finite field, elliptic curve, and polynomial arithmetic",https://arkworks.rs,Rust,850,20,379,207,4185,master,False,False,False,True,False,True,Apache-2.0,2020-09-07T19:54:55Z,2026-03-12T15:15:40Z,2026-02-16T01:52:52Z,"cryptography,elliptic-curves,finite-fields,pairings,polynomials,rust",379,,,105,890,47,0,0.0,6,94.9,1855904,"{""Rust"": 1760864, ""Sage"": 77092, ""Jupyter Notebook"": 12100, ""Python"": 3638, ""Shell"": 1694, ""Makefile"": 516}",1,2021-06-06T17:41:00Z,True,40,13,0,0,Cargo.toml,cargo,1,744,257,6,True,False,True,True,False,False,4841,409,113,61,0,0,69,75,False,True,False,True,2012,25,0.4459,0.0,0.0,0.5497,8.48,8.1,1855904.0,0.4423
https://github.com/herumi/mcl,herumi,mcl,herumi/mcl,a portable and fast pairing-based cryptography library,,C++,520,16,169,2,8413,master,False,False,False,False,False,False,BSD-3-Clause,2015-05-05T00:18:39Z,2026-03-12T19:16:24Z,2026-03-05T01:47:00Z,"cryptography,pairing",169,,,20,4027,176,171,0.25,14,50.4,3664186,"{""C++"": 1847714, ""LLVM"": 710561, ""Assembly"": 600389, ""Python"": 204272, ""C"": 73983, ""C#"": 64928, ""Java"": 49711, ""CMake"": 39224, ""Go"": 36486, ""Makefile"": 27996, ""Batchfile"": 5671, ""Shell"": 1934, ""SWIG"": 1207, ""JavaScript"": 110}",0,,False,2,100,0,0,"go.mod,CMakeLists.txt,Makefile","make,cmake,go",3,293,38,5,True,False,False,True,False,True,14255,158,56,1,1,0,54,57,False,True,False,False,3965,8,0.325,0.0,0.0,0.5392,201.35,26.0,3664186.0,1.0156
https://github.com/LFDT-web3j/web3j,LFDT-web3j,web3j,LFDT-web3j/web3j,Lightweight Java and Android library for integration with Ethereum clients,https://www.web3labs.com/web3j-sdk,Java,5386,214,1762,136,11780,main,False,False,False,True,False,True,NOASSERTION,2016-09-04T05:48:49Z,2026-03-11T09:30:45Z,2026-01-28T16:57:48Z,"android,blockchain,ether,ethereum,java,reactivex,rxjava,smart-contract-tools,smart-contracts,solidity",1762,,,225,2527,164,0,0.0,5,98.9,3774741,"{""Java"": 3732346, ""Solidity"": 32623, ""Shell"": 8415, ""Dockerfile"": 1001, ""JavaScript"": 356}",100,2026-01-21T18:35:57Z,True,100,100,0,0,build.gradle,gradle,1,1063,412,11,True,True,False,True,False,False,9828,576,193,58,0,0,74,87,True,True,False,True,3477,43,0.3271,0.0,0.0,0.5419,11.23,23.94,3774741.0,0.7268
https://github.com/ethereum/py_ecc,ethereum,py_ecc,ethereum/py_ecc,Python implementation of ECC pairing and bn_128 and bls12_381 curve operations,,Python,224,17,87,39,748,main,False,False,False,True,False,False,MIT,2017-07-15T13:47:42Z,2026-03-12T13:01:15Z,2025-12-17T20:35:00Z,"altbn128,ecc,ethereum,secpk256k1",87,,,25,586,17,0,0.0,3,97.9,198608,"{""Python"": 194529, ""Makefile"": 3480, ""Shell"": 599}",3,2020-10-28T08:24:15Z,True,1,27,186,0,"setup.py,pyproject.toml,Makefile","pip,make",2,83,20,3,True,False,True,True,False,False,866,37,15,8,0,0,78,62,False,True,False,True,3162,85,0.3884,5.027,0.936518,0.4458,23.44,8.96,1067.78,0.1853
https://github.com/lambdaclass/lambda_ethereum_consensus,lambdaclass,lambda_ethereum_consensus,lambdaclass/lambda_ethereum_consensus,"Elixir implementation of an Ethereum consensus client, which offers high reliance & fault tolerance",,Elixir,108,7,42,140,10132,main,False,False,False,False,False,True,Apache-2.0,2023-07-10T15:31:02Z,2026-03-04T18:51:54Z,2026-03-13T02:18:04Z,"consensus-client,eth2,ethereum",42,,,24,823,44,0,0.0,7,87.6,1103957,"{""Elixir"": 967448, ""Rust"": 83512, ""Go"": 34910, ""Makefile"": 12755, ""Dockerfile"": 3355, ""Nix"": 1764, ""Shell"": 213}",1,2025-04-24T21:12:54Z,True,26,1,35,0,"mix.exs,Makefile,flake.nix","elixir,nix,make",3,428,105,5,True,True,True,True,False,True,19108,199,52,61,0,0,99,87,False,True,False,True,976,0,0.3889,0.1759,0.031704,0.465,34.29,4.5,31541.63,0.8432
https://github.com/sigp/lighthouse,sigp,lighthouse,sigp/lighthouse,Ethereum consensus client in Rust,https://lighthouse.sigmaprime.io/,Rust,3412,69,979,492,154272,stable,False,False,False,True,False,False,Apache-2.0,2018-07-06T07:56:39Z,2026-03-12T08:47:38Z,2026-03-12T09:53:35Z,"eth2,ethereum,proof-of-stake",979,,,225,7275,565,0,3.25,7,99.4,11910716,"{""Rust"": 11844959, ""Shell"": 30289, ""Makefile"": 15863, ""Python"": 10772, ""TeX"": 7292, ""Dockerfile"": 1485, ""CSS"": 56}",100,2026-03-09T09:53:50Z,True,45,100,0,0,"Cargo.toml,Makefile","cargo,make",2,1247,336,6,True,True,False,True,False,True,3188,641,237,170,0,0,33,75,False,True,False,True,2807,1,0.2869,0.0,0.0,0.514,32.33,15.16,11910716.0,2.5917
https://github.com/otterscan/otterscan,otterscan,otterscan,otterscan/otterscan,"A blazingly fast, local, Ethereum block explorer built on top of Erigon",https://otterscan.io,TypeScript,1405,16,210,135,104056,develop,False,False,False,False,False,True,MIT,2021-07-01T18:22:12Z,2026-03-10T13:59:03Z,2026-02-02T19:16:20Z,"blockchain,blockexplorer,ethereum",210,,,15,2813,153,0,0.0,6,98.0,809004,"{""TypeScript"": 793148, ""Solidity"": 5845, ""Dockerfile"": 4419, ""CSS"": 3235, ""Shell"": 1378, ""HTML"": 979}",40,2025-11-06T23:20:21Z,True,63,46,45,20,package.json,npm,1,467,55,5,True,True,True,False,False,False,4077,372,26,35,1,0,71,37,False,False,False,False,1715,38,0.1495,0.121,0.055624,0.7966,187.53,93.67,17977.87,1.6402
https://github.com/hyperledger/besu,hyperledger,besu,besu-eth/besu,"An enterprise-grade Java-based, Apache 2.0 licensed Ethereum client https://wiki.hyperledger.org/display/besu",https://www.hyperledger.org/projects/besu,Java,1780,56,1021,211,105970,main,False,False,False,True,False,False,Apache-2.0,2019-09-04T21:11:20Z,2026-03-12T23:12:57Z,2026-03-12T23:12:52Z,"besu,blockchain,ethereum,java,p2p",1021,,,250,6599,893,0,35.25,5,99.7,23460399,"{""Java"": 23394394, ""Shell"": 48375, ""Solidity"": 11916, ""Dockerfile"": 5671, ""Batchfile"": 43}",100,2026-03-05T03:39:28Z,True,86,100,5,0,build.gradle,gradle,1,5944,1544,15,True,True,True,True,False,True,3920,2477,1573,1630,0,0,109,87,True,True,True,True,2381,0,0.5736,0.002,0.000213,0.4167,26.4,7.12,4692079.8,2.7715
https://github.com/ethereum/web3.py,ethereum,web3.py,ethereum/web3.py,A python interface for interacting with the Ethereum blockchain and ecosystem.,http://web3py.readthedocs.io,Python,5498,120,1703,132,32050,main,False,False,False,False,False,False,MIT,2016-04-14T15:59:35Z,2026-03-11T21:42:38Z,2026-02-03T22:56:27Z,,1703,,,274,5236,124,0,0.0,5,98.7,2787303,"{""Python"": 2750656, ""Solidity"": 31521, ""Makefile"": 3638, ""Shell"": 1212, ""Dockerfile"": 276}",0,,False,7,100,219,0,"setup.py,pyproject.toml,Makefile","pip,make",2,450,66,4,True,True,True,True,False,True,1883,174,198,13,0,0,78,62,False,True,False,True,3619,37,0.3097,1.2586,0.078571,0.3867,19.11,20.07,12727.41,1.4468
https://github.com/eth-infinitism/account-abstraction,eth-infinitism,account-abstraction,eth-infinitism/account-abstraction,,,TypeScript,1883,37,817,4,3961,develop,False,False,False,True,False,False,GPL-3.0,2022-01-24T15:01:07Z,2026-03-12T23:13:06Z,2026-01-25T19:41:37Z,,817,,,27,438,12,0,0.0,4,55.4,430799,"{""TypeScript"": 238850, ""Solidity"": 187151, ""JavaScript"": 3109, ""Shell"": 1689}",6,2025-11-16T16:51:31Z,True,39,9,0,40,package.json,npm,1,128,22,3,True,False,False,True,False,False,5185,50,44,13,0,0,0,25,False,False,False,False,1508,46,0.4339,0.0,0.0,0.3906,16.22,69.74,430799.0,0.2905
https://github.com/smartcontracts/simple-optimism-node,smartcontracts,simple-optimism-node,smartcontracts/simple-optimism-node,The easiest way to run an Optimism node,,Shell,416,9,170,20,239,main,False,False,False,True,False,False,MIT,2022-05-27T17:54:24Z,2026-03-02T09:45:33Z,2026-03-02T09:45:28Z,,170,,,9,234,23,0,0.5,1,100.0,10020,"{""Shell"": 10020}",3,2025-03-18T16:46:15Z,True,2,3,0,0,,,0,40,21,4,True,True,False,False,False,False,7315,0,0,27,0,0,39,42,False,False,False,False,1385,11,0.4087,0.0,0.0,0.0,26.0,46.22,10020.0,0.169
https://github.com/ipsilon/evmone,ipsilon,evmone,ipsilon/evmone,Fast Ethereum Virtual Machine implementation,,C++,974,29,329,129,9672,master,False,False,False,False,True,True,Apache-2.0,2018-12-05T16:37:26Z,2026-03-11T08:22:44Z,2026-03-09T21:34:58Z,"blockchain,ethereum,ethereum-virtual-machine,evm,evmc,hacktoberfest",329,,,27,2615,287,0,3.25,8,91.9,1365918,"{""C++"": 1254705, ""CMake"": 91855, ""C"": 12640, ""Python"": 4583, ""Go Template"": 1312, ""Dockerfile"": 447, ""Shell"": 196, ""GDB"": 180}",25,2026-03-04T20:41:56Z,True,100,25,0,0,CMakeLists.txt,cmake,1,309,46,5,False,True,True,True,False,True,5313,56,142,26,0,0,44,37,False,False,False,False,2654,3,0.3378,0.0,0.0,0.1812,96.85,36.07,1365918.0,0.9853
https://github.com/ethpandaops/ethereum-package,ethpandaops,ethereum-package,ethpandaops/ethereum-package,"A Kurtosis package that deploys a private, portable, and modular Ethereum devnet",,Starlark,454,10,326,44,8285,main,False,False,False,True,False,True,MIT,2022-10-27T14:32:05Z,2026-03-11T15:39:44Z,2026-03-11T13:52:35Z,"blockchain,docker,ethereum,flashbots,geth,kubernetes,kurtosis,kurtosis-package,lighthouse,mev,mev-boost,mev-bot,reth,simulation,starlark,testing",326,,,77,1202,293,0,3.75,5,94.5,818633,"{""Starlark"": 773321, ""Go Template"": 31511, ""Shell"": 8542, ""HTML"": 2721, ""Python"": 2538}",27,2026-01-05T11:46:51Z,True,30,42,0,0,,,0,372,180,4,True,True,True,False,True,False,83464,2,0,133,1,0,80,50,False,False,False,False,1232,1,0.7181,0.0,0.0,0.0054,15.61,5.9,818633.0,0.9756
https://github.com/DefiLlama/chainlist,DefiLlama,chainlist,DefiLlama/chainlist,,https://chainlist.org,JavaScript,2955,165,3387,91,15868,main,False,False,False,True,False,False,GPL-3.0,2022-03-06T08:47:28Z,2026-03-13T00:52:27Z,2026-03-12T09:31:00Z,,3387,,,461,2307,633,0,13.0,4,99.3,594775,"{""JavaScript"": 590581, ""Shell"": 4131, ""CSS"": 59, ""HTML"": 4}",0,,False,81,0,13,4,package.json,npm,1,402,35,3,True,False,False,True,False,False,1216,359,1,13,0,0,0,37,False,False,False,True,1468,1,1.1462,0.0362,0.021857,0.893,5.0,6.41,45751.92,1.5715
